latitude,longitude,L1,L2,L3,L4,L5,L6,L7,LC_code
6.064829000000000,0.580408578877317,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.072989000000000,0.593896812367164,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.072734000000000,0.584562749647955,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.062993000000000,0.566458770857400,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.068756000000000,0.565125333326084,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.072734000000000,0.561125020732137,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.078650000000000,0.559073578376267,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.073193000000000,0.569074359861134,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.078956000000000,0.564971475149394,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.063095000000000,0.591281223363430,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.058148000000000,0.592101800305778,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.056312000000000,0.594358386897235,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.082016000000000,0.560432658937031,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.033770000000000,0.579947004347247,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.037493000000000,0.581331727937459,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.102446000000000,0.592531321049038,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.106092000000000,0.591172240488274,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.067666000000000,0.935519661435816,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.079370000000000,0.957354701011109,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.079370000000000,0.959508715484773,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.088754000000000,0.953867249006130,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.094771000000000,0.959560001543669,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.096760000000000,0.954431395653994,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.107010000000000,0.961149869369469,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.118892000000000,0.962329448724094,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.136076000000000,0.966432333435835,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.124705000000000,0.959970290014844,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.059047000000000,0.933673363315533,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.071950000000000,0.935327338714953,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.073939000000000,0.932763035770115,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.082200000000000,0.934660619949295,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.088091000000000,0.934019544213086,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.087249000000000,0.931480884297696,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.092553000000000,0.932045030945561,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.097321000000000,0.935199123567711,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.102905000000000,0.935045265391021,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.105965000000000,0.936250487775095,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.108667000000000,0.938455788307655,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.111676000000000,0.937789069541998,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.113257000000000,0.957380344040558,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.081588000000000,0.919454303486408,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.092655000000000,0.916351496923154,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.099616000000000,0.912992260065417,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.101248000000000,0.919428660456959,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.103517000000000,0.909222734736505,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.106449000000000,0.903376124022275,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.112365000000000,0.898555234485980,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.111370000000000,0.918608083514611,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.116929000000000,0.914966773332942,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.123303000000000,0.934301617537019,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.122538000000000,0.902503600302304,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.122130000000000,0.902709405256617,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.122436000000000,0.891272614122641,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.126770000000000,0.896298647894523,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.124144000000000,0.938558360425449,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.129804000000000,0.942302242724913,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.133833000000000,0.937378781070824,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.143241000000000,0.967227267348736,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.118879000000000,1.095416771561177,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.128224000000000,1.087659755153042,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.135872000000000,1.084633877678134,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.139244000000000,1.098538810396517,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.142387000000000,1.096057847297386,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.134636000000000,1.103904614308590,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.219244000000000,0.132649230921832,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.228432000000000,0.114852968484658,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.266295000000000,0.187474027882463,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.274594000000000,0.188576678148744,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.281800000000000,0.187653529088602,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.289134000000002,0.189089538737711,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.298598999999999,0.189269039943850,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.333893000000000,0.169139261826873,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.351019000000004,0.229605525266148,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.351323000000002,0.226964293232965,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.360177999999999,0.229605525266148,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.691957000000000,0.168062254590041,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.687192000000000,0.163420866259885,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.697027000000000,0.161318137845118,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.690918000000000,0.156676749514962,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.690310000000000,0.145239958380985,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.659278000000000,0.327510611700055,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.660693999999999,0.318330407157535,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.678794000000000,0.328331188642403,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.676670000000000,0.314586524858072,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.679754000000001,0.305919180904521,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.675103000000000,0.283712317402225,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.693657000000000,0.312124794031028,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.700127999999999,0.303098447665199,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.694262999999999,0.292225803179087,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.576908000000000,-1.024441186877319,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.581611000000001,-1.023961143473148,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.580473000000000,-1.031621235122865,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.577287000000000,-1.029774937002581,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.588868000000000,-1.026851631645466,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.591548000000000,-1.032390526006316,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.598476000000000,-1.029980081238169,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.597818000000000,-1.036801127071437,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.604544000000001,-1.029262076413614,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.602774000000000,-1.034082965949909,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.610561000000001,-1.029826223061479,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.616982999999999,-1.030470559980314,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.613343000000000,-1.039211571839585,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.607730000000000,-1.038134564602753,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.597325000000000,-0.853709896810020,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.600258000000000,-0.853248322279949,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.601889000000000,-0.853543217118606,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.610473000000001,-0.855049745098698,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.609089000000001,-0.853472698787623,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
9.609556000000000,-0.855613891746562,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.029388000000001,-0.074104104763078,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.028142000000001,-0.069681807555409,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.032119000000000,-0.068501102828608,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.035485000000000,-0.061821093657305,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.048384000000000,-0.069496908115665,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.054978000000000,-0.067559672765872,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.047843000000000,-0.077655664341678,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.045792000000000,-0.075847830765568,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.817745000000000,-0.902886816534648,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.819281000000000,-0.888398504896315,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.820414000000000,-0.898860860911253,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.830137000000001,-0.877910505851928,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.824394000000000,-0.880115806384489,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.833461000000000,-0.870986887900866,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.842829999999999,-0.870833029724176,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.843787000000001,-0.874320481729155,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.853005000000000,-0.870576599429692,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.001189999999999,-0.047255852930627,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.998182000000000,-0.041826655114267,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.998182000000000,-0.048524423667306,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.001480000000001,-0.043776504227722,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.005457000000000,-0.045832664796242,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.998151000000000,-0.278927802481996,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.998025000000000,-0.280229186226501,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.000410000000000,-0.281146764415555,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
11.000050999999999,-0.275286865181160,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.998491000000000,-0.273965876283735,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
10.484944000000000,-2.871240414694575,Non vegetated,Terretrial non v,Natural surfaces,"Soil, sand deposi",Bare soil,Bare soil,Bare soil,"1"
9.733665999999999,0.315808842590940,Non vegetated,Terretrial non v,Natural surfaces,"Soil, sand deposi",Bare soil,Bare soil,Bare soil,"1"
9.731833999999999,0.316097326672233,Non vegetated,Terretrial non v,Natural surfaces,"Soil, sand deposi",Bare soil,Bare soil,Bare soil,"1"
9.737088999999999,0.315878292462362,Non vegetated,Terretrial non v,Natural surfaces,"Soil, sand deposi",Bare soil,Bare soil,Bare soil,"1"
6.601115000000000,-1.588837854280580,Non vegetated,Terretrial non v,Natural surfaces,"Soil, sand deposi",Bare soil,Bare soil,Bare soil,"1"
6.598758000000000,-1.582961326698667,Non vegetated,Terretrial non v,Natural surfaces,"Soil, sand deposi",Bare soil,Bare soil,Bare soil,"1"
6.599565000000000,-1.583912255707376,Non vegetated,Terretrial non v,Natural surfaces,"Soil, sand deposi",Bare soil,Bare soil,Bare soil,"1"
6.596131000000000,-1.584708258079835,Non vegetated,Terretrial non v,Natural surfaces,"Soil, sand deposi",Bare soil,Bare soil,Bare soil,"1"
6.596142000000000,-1.584088551534834,Non vegetated,Terretrial non v,Natural surfaces,"Soil, sand deposi",Bare soil,Bare soil,Bare soil,"1"
8.321469000000000,-1.820808543612528,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.318265000000000,-1.833287742919651,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.312768999999999,-1.825790259902797,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.311745999999999,-1.838842356583300,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.333133000000000,-1.821082538008491,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.331137000000000,-1.825671944140903,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.329281999999999,-1.825074138186071,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.330773000000002,-1.822209651319166,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.327218000000000,-1.824071567782654,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.329663999999999,-1.817863103855903,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.325062000000004,-1.815465652891210,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.018576000000000,0.350622828685022,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.016147000000000,0.342766817773902,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.009307000000000,0.337823709784883,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.002701000000000,0.345922462606178,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.005891000000000,0.343333215564311,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.007822000000000,0.339949540452779,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.010456000000000,0.349350272610468,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.008159000000000,0.388130131714799,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
6.002365000000000,0.380803739516788,Vegetated,Cultivated veget,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,Cultivated Irrig,"3"
8.379614000000000,0.617715736172968,Vegetated,Natural vegetate,Terrestrial Natural,Tree dominated,Close/Open forest,Close/Open forest,Close/Open forest,"3"
8.084405000000000,0.464521904773396,Vegetated,Natural vegetate,Terrestrial Natural,Tree dominated,Close/Open forest,Close/Open forest,Close/Open forest,"3"
